tweet_id,sentiment,author,content
1957399202,sadness,Jaunski,@donald_jackson already there's none left  back to cabbage soup
1957399970,sadness,ThePartyBand,Wrong button  ... My music biz building that is.
1957400770,sadness,twiri,"having the flu, not the swinish-one, but the flu."
1957400803,sadness,ArythMourn,really annoyed that work appear to have blocked facebook now...
1957401850,hate,valeriuhh,"im gonna die of a heart attack one of these days, if i keep going off to bed this pissed.  GGGGGGG'NITEEEEEEEE"
1957403098,hate,LucaBon,How freaking cold is it out in Sydney tonight...
1957403389,sadness,smashattack,"its friday!  well, technically anyway...but its really thursday for me.  dang having to work saturday mornings"
1957403428,sadness,randolphmanoe,20 mins from BEJ to Semanggi. Traffic on Friday  *siggghh*
1957403754,hate,tamodom,woke up from bad dream.  grrrr
1957403939,fun,insertsmiley,@amyypee LOL i know! i only get to read it sometimes though cos my dad always chucks it out before he gets home
1957404195,hate,rjdennis,Any city person want to trade n live in the country? House comes w racoons n skunks livin under deck. *sigh*
1957407968,sadness,weelissa,@AyeBloodyRight Taking the souls of your friends and family and watching them die is a nightmare. Trust me
1957408561,hate,dancingwithself,I hate it when this computer screws up and decides not to play sound on videos
1957409145,love,SusieMariex3,"@LishaKatherine i hope your doing great! I, your friends, and california miss you!!!"
1957410345,surprise,kellygirl27,"@Emsy Yeah, mine said &quot;That's a nice picture&quot; &amp; gave me the red x!  Hope you get it working soon!"
1957410722,sadness,CarismaLogan,missin my bro..
1957411109,surprise,RebeccaBillups,... A kidney stone. Really?? Ugh  http://tinyurl.com/qsw9vq
1957411775,sadness,Ciloha,@DarynJones Your youtube account is down.
1957412151,happiness,jonathanlumang,"@sueveeyall Haha, I wish I could"
1957412353,surprise,Royal_S_Ent,@jlynn242001 ur there when I'm not  lol
1957412378,sadness,Run_TMC,still sick  @ Home http://loopt.us/iArPRg.t
1957412380,sadness,ilstjohn,not feeling too great today
1957412562,happiness,JeffRJohnson,"Warwick Castle http://snurl.com/izzau Amazing!  Off to Devon for a week...no internet, no updates"
1957412584,sadness,KellyHillll,i hate that feeling you get when you listen to a song and it completely reminds you of how things used to be &amp; you get emotional
1957413976,sadness,Fluffy_Cupycake,you ever come across something that reminds you alot of the one person that completely broke your heart? cause i just did
1957414856,sadness,GraceEdra,Ria got a a G1 phone and im jealous
1957415182,fun,princess_mara15,@DoeMarley SOMEBODY ACTUALLY TOLD ME THAT!!  LOL
1957415838,sadness,xdetergentx,my party is wiped out they be all dead and stuff
1957416738,sadness,hermorrine,"@Branwen6277 I'm better today.  Yesterday was really hard.  It's still just so unbelievable.  I miss him, too... and probably always will."
1957417241,surprise,johannschwella,"@AmandaSevasti Ugh, frustrating. I see a few briefs a week with groups in them, mostly from traditional agencies."
1957420885,surprise,RussellBfan90,@BrandyWandLover Oh I see who u mean now-tht heltershelter person lol. yer looks scary
1957421654,happiness,elisabethklein,good morning people !! in good old germany is it soooo cold
1957422689,happiness,caseydunks,@sunnyphoenix there was like no1 there n tha DJ comp was hella wack... no gud DJs  but got in free so its all gud
1957424185,sadness,yungdes,is lonely in need of company
1957424693,surprise,ElaineGiles,"WTF? Advertising gone mad, they want access to my  camera and microphone? What for? Amazon should really know better  http://bit.ly/5FoKQ"
1957424709,surprise,twebbstack,i hate it when a website says the ticket prices are on another website and their not
1957424853,surprise,alicee_,alice doesn't know what to wear to the cinema  &lt;3
1957426109,surprise,halina1979,I don't think I am going to get to see any of the sun today  gutted I NEED COLOUR!
1957426182,sadness,EAZY_ERON,@dameenrouge I have been to Tara Thai a few times for friend's birthdays and the food I had was pretty bad.
1957426747,surprise,ilovemytroops,wow i must have been tired. i fell asleep @ exactly the start of the 10pm news &amp; now up as if its 8am.
1957427070,sadness,braedon,hates continually getting sick whenever he has exams
1957428311,sadness,followbike,"I want to ride my bicycle today, but it's too cold and cloudy today  http://snipurl.com/izzsn"
1957429148,love,MissMasochism,im gonna go to bed alone again.  Sad day for me. but itll get better.
1957430094,sadness,adelina_s,stupid weather
1957430751,surprise,Baaheeyaah,OMG My sister got my brother a &quot;Jonas Brother&quot; look-a-like trenchcoat and I'm like JONAS STYLE and they told me to shutup no1 likes them
1957430941,sadness,DJYungFlyFlashy,Why cant a girl just like me for who i am and not whats in my walet?
1957434111,sadness,NGowers,"Good Morning, it's beautiful here today. Shame I'm going to spend most of the day being an unpaid taxi driver."
1957434742,sadness,raveninorbit,"@overshootTV Thx! Old computer here, too slow for both Kubuntu and Blender really."
1957435007,hate,ClarineV,Waiting for my driver! Hate to wait!!!!!
1957435158,sadness,Travvee,Why Telstra Why do you are biggest Teleco have to be so greedy  we need fast Internet and NO Download Caps!
1957435496,sadness,sidneykidney,@Velf79 Missed you last night hon
1957436693,happiness,melansonnnn,wishes she would call him ...   *hc*
1957439470,love,Lizziedeh,@soscandalous love you ::hugs:but i'm not seeing anything...wondering if i'm doing something wrong)
1957439635,sadness,brettntucker,@ab_normal Shucks!  Sorry!  Sometimes I get wrapped up in FB and forget to check  how you doin'?
1957439681,surprise,Sprungchic,I'm going to bed ....it's weird the 1st time in a long time.. He didn't call and say goodnight  ... Ima lil curious
1957440078,sadness,She_shines92,"And apparently I misplaced my iPod, the 30 gb"
1957440258,sadness,danzr23,very disappointed in him    gonna have to sleep it off....
1957441479,hate,madrizen,A central lesson of history is that States are parasites which always expand until they destroy their host population. - Stefan Molyneux
1957442173,hate,ihatecrayons,@she_shines92 aww that sucks
1957442526,sadness,johnnydonovan,4am foodshopping cause I was sick all day and was in hospitals  being alone blows
1957443166,surprise,jamvmusic,http://twitpic.com/665to Less than 24 hours till the show! Oh and Lee broke his guitar at practice    http://twitpic.com/660vv
1957444251,sadness,annzoo,@heavenlykevinly You go to sleeeeeeepz
1957444593,sadness,PrincessEleasha,is seriously heartbroken!!!
1957444758,hate,rarrkun,@dragonflyeyes nick's voice still makes me wanna kill things
1957445252,sadness,nwoidaho,@NellaGrl ...being lonely all the time.
1957445404,love,alamby,"@thoughtmecca still on track to move back, albeit in 2-3 years.  However, my buddy Jen is now moving with me, so we're on a FAST track!"
1957445896,love,Joseph1391,Ok so I did shed a few tears watching the preview for next weeks Medium. I'm so scared. I'm so addicted to this show. I love it
1957445998,surprise,burlybugger,So it's Friday... I have to keep reminding myself since every day seems the same
1957446936,sadness,surkova,"@drinkins I'm suffering from the Internet that works bad, only sites hosted on russian servers are available for me"
1957447080,surprise,Sweet_salt,i want to go to singapore but my mother seems not
1957447369,happiness,DimitriMOMB,"My life what a beautiful morning, i can think if no better way to ruin it than by being at work"
1957449197,sadness,Keiralou,ouch  epic bruise between my toes and a lump just under my ankle  bad times
1957450274,sadness,akulbanskiy,Epic ocd moment? I deleted my sims file that i spent hours building just because i set his favorite food wrong
1957451307,surprise,mimidang,Owww I'm aching alll over!!
1957451999,surprise,richsarge,yay it's friday... hold on I have to work tomorrow
1957452386,sadness,docbaty,Heading home. Could really have done without banging my head on the way into the bus
1957452660,sadness,joshuamange,also i hit my chin on something when i fell down and it hurts  ugh... work is gonna suck
1957452732,sadness,nicolepenney,Doing uni work all weekend. Fun times
1957452923,sadness,YellowLlama,@_enzo blech... thats a fail when you're receiving dollars. I quoted a job in USD last month. i'm getting paid now = major losses
1957453581,sadness,CLIENTAV,"@aliwise TMZ HARVEY LEVIN, OR TYPE....TMZ IN ...FIND PEOPLE   ~~~~"
1957453609,sadness,Lrod23,First time I'm going home early  sucks to b single no one to call
1957453857,happiness,kaitXOhop,wish my nicky were home too
1957454104,hate,Trekstar_32,@chuybe again your fault  i didnt make u leave
1957454181,surprise,alliepawell,umm...why will it not let me change my background?! im twitter-challenged.
1957454380,love,Paoloandrei,"i really want to marry leighton meester. damn, can`t take my eyes of her."
1957455328,happiness,Broooooke_,hmm..Osaka. Last show today.Very sad  . i can decode ur msg ;) haha cant wait till u get 2 Sydney ;D i missed out on tickets tho :o xx
1957455502,sadness,Ambo_Nads,@veronicasmusic When are you guys coming back to do a tour in Oz? I missed you when you were here earlier this year   Made me sad
1957457689,sadness,tequilasunrise,"hmm. I'm disappointed. I made 2 servings, and I am only able to enjoy one because my stomach is now full  wishing I had company to help."
1957458292,sadness,Broooooke_,its taking foreverrr for @jess_0000 to get here  im bored..
1957458941,hate,FelineMoonchild,I'm pretty sure Isis has a tapeworm.  So she's allowed to snuggle with me all she wants tonight.
1957459378,sadness,osmg33k,is very cold
1957460018,love,DaniDanceDance,"@Jessicaveronica MARRRRRRRRRRY ME! &lt;3 have fun partying tonight, have a drink for me, if only i was 18 i wud come there just to see you!"
1957460293,sadness,shuchii,what a waste of lives ... http://tr.im/mLou
1957460364,sadness,LittleLee,"@mjh81 I know man, my day off and am pulling myself out of bed"
1957460452,hate,ajc03,got such sore feet
1957460526,sadness,zymandthebean,@yenbearr yis  i ryke it.
1957460736,sadness,Icykyusya,I'm havin the stupid stomach pain again &amp; again... Today is my outing with SPH frenz &amp; my stomach nvr fails to dissappoint me. Haiz
1957461006,love,Girl_Racer09,@Roberto958  awwww  thanks for follwin me thou. lol
1957461171,surprise,JohnnySaiz,@roninreckless dude you didn't even say bye
1957461215,sadness,aniaanka,if not impossible
1957462278,surprise,Fayanora,@paper_hand Oops! I completely forgot!
1957462405,sadness,shinsh0ku,boo for all the season finales..
1957462737,sadness,minauderie,"@OpheliaPunk nothing  it's sad, actually"
1957463311,love,tmcmahon417,using my brothers G1 phone.. love it! driving to vegas... my phone died this morning and my charger broke
1957463319,happiness,khupapipz,huhuhu still working to get new clients in motion graphics
1957464145,surprise,Applecored,@thatlass he was a very tallented man so its fitting wish I was closer to see it myself
1957464188,fun,Carlie_pie,Is constantly listening to the @Jonasbrothers song Fly with Me...b/c it's the cutest song...&quot;Peter Pan &amp; Wendy turned out fine&quot;
1957464216,sadness,chrismbr,@Vzzzbx I'm glad/sad that it's not just me/my iPhone  #badoptus
1957465259,hate,NANCY___,FUCKSAKE i shouldn't smoke so much stuff.
1957465395,sadness,PrincessXLauryn,likes being friends but it hurts when u love your friend but the feelings arent the same. trying to sleep. has to really try to give up.
1957465483,love,MrHollywoodXTC,slept all day.. lol. now time to start on my UN article.. what fun (: ...
1957467419,sadness,deltatwo,"@TheLastDoctor He was creepy for me at first, but I did really grow to like him. I cried like a baby when he and Tosh died."
1957467582,fun,whatacatchx,"@sweetavalanche lol yeah  haha. yeah, things are okay, pretty much the same. slowly sorting out everything lol. exams are coming D: haha"
1957467645,love,ssoun126,@SexyKellyC hey chocolate chips is good.  i want a snack too but i'm out of snacks.
1957467913,happiness,rodbear,"Why does #googledocs do folders, instead of labels like #gmail? I kind of like labels"
1957467935,hate,Jullyna,So damn tired! Another long day trw!
1957468342,hate,el7omed,"just woke up, I'm starving"
1957469109,sadness,tayalouise,going down the post office to try and sort this whole ebay hacker thing
1957469739,surprise,stephenrawson,"Devastated,set alarm for 9.30,forgot to turn 7.30 alarm off got up at 7.30 and showered thinking it was 9.30,I am a full fool"
1957469948,happiness,AcePower,@Lara82 Yeah  He was such a good..erm...entertainment )
1957470293,sadness,fooflington,Bacon Fail at Gulb... lack of chef
1957471766,sadness,RosieReaper,@chantalclaret D; You get hate tweets  that's sasd.
1957471968,sadness,emmalaiho,is suprisingly okay. or possibly still drunk. goodbyes suck though
1957472320,sadness,_radcliffe,i wanna go out
1957472414,sadness,NicoleSantero,"it's overwhelming how i'm finally catching up with my cousin/bff since i was three who i haven't seen in years. ah, memories. miss her"
1957473438,sadness,tywhite,SF felt WAY too intense for me tonight. Hope that doesn't keep up. Upset with myself for not hanging with @fascinated and pearl
1957474013,sadness,Scarlettjen,"@divabat so sorry to hear that.  I lost two hard drives this year, I know the feeling"
1957474049,sadness,blucrystal,So many farewell parties! sad to see people leaving ..
1957474409,fun,nissyoh,"http://twitpic.com/6661g - is on her last day at METRO magazine  Ta-ta, dream job. (PS: June issue out now. Czech it out!)"
1957474784,sadness,Nuggy1,I'm sleepy but is feeling under the weather! ugh! These damn tonsils. I need some company or somebody to talk too!
1957475541,happiness,stephyday,@mileycyrus I would totally take you to prom...if i hadnt already gone  sorry lol
1957476026,sadness,JacobLovesGucci,im the only ho that didnt go to tigerheat tonite
1957476456,happiness,Reidsui,@RASHIDIAN Come hang out wif meeee
1957476811,happiness,kidcrayola,Hmmm thinking about taking back that I feel better this morning - I think I spoke to early
1957476852,sadness,kk,not to be too macabre but its hard to believe we dropped a real nuclear weapon on real japanese humans.  http://ow.ly/9NRu #warisfucked
1957477011,sadness,minauderie,@OpheliaPunk i wish i wasn't all  bummed but i kinda am
1957477066,sadness,RussellBfan90,@notmywords yup-unfortunately  Took today off work and just slept all day.
1957477598,sadness,morwanggg,is feeling so bored... i miss school time
1957479921,surprise,ilsmiles9,falling asleep and waking to gun shots arent fun
1957480314,hate,carnivalesq,@Epiphora I will never forgive you for burying the erotica. You're snuffing out our love.
1957480356,hate,IndigoToad,"Had to fix bike chain on the way to work...arrived a filthy, bloody mess   lovely weather though!"
1957480395,sadness,00mouse2000,@etschuetz that sux  but mayb 4 the btr u nvr know
1957481172,sadness,becaghist,Cant sleeeeep &amp; i miss my long hairrr
1957481924,sadness,SonjaReneStuart,mom is ok so far. just missing jaron
1957482102,fun,Galiiit,@twebbstack nuhhhh no info on ticketek yet  Heaps excited though! I dont care how much but I hope it isn't too much..
1957482294,love,_trisha,im finally going home but didnt get to finish all my work  so ill be back tomorrow
1957482979,sadness,SaMannequiN,has had AWFUL hiccups today and now can't fall asleep because of them
1957482992,happiness,babyowls,@pyroezra i know!  i wish she would. I just wanna cuddle and sleeep in ga! And go to the world of coke
1957483412,sadness,archeens,"Use twitter, quit life"
1957483776,love,whatacatchx,"@sweetavalanche haha yeah i know  yeah, things are okay, pretty much the same. i'm slowly sorting things out.. exams are coming D: haha"
1957483970,sadness,jazminepearl,Listing to old jb music.... Going bck to 2006&amp;2007 &lt;33 i miss tht
1957484159,hate,Nita1207,"wants to move to QLD already, this cold weather is killing me"
1957484500,sadness,jennuh21,"Just woke up &amp; can't go back to sleep. Had a txt from the bff sayin if you're up call me, sounds important but that was 4 hours ago"
1957485240,sadness,xya,My truss failing  http://yfrog.com/154upj
1957485440,hate,KobieThatcher,stuck in huge traffic jam
1957485942,sadness,GhostOtaku,Trending Topics on Twitter used to useful. Now they're just like middle schoolers passing around notes cause class is boring.
1957486370,hate,sheh,hates typing on a mac. wishing that i'll be done my english essay soon.  sleeeepy
1957486984,fun,simplyvinay,"Want to get my hands dirty with FubuMVC. http://bit.ly/J00ha, but the document is not yet complete"
1957487615,sadness,CandleNtheDark,@helloinsightful CEREAL DOESNT COME WITH TOYS ANYMORE!. i jus been thinkin i was buyin the wrong kinds  say it aint so Mo.
1957488446,sadness,KingDavid1973,Now the mosquito truck is waking me up
1957489460,sadness,eddietang68,Another boring meeting to attend
1957489791,happiness,dreamsthedream,@carocat Nooo  But hey you're back next week! Are you moving back for good?
1957490341,hate,seyko_,"bah, i h8 waking up"
1957490526,happiness,bet33,"@ykesha2001 yeah, I also had to do a paper.. I only have one more final left: algebra.. &amp; I take it on my birthday!!   (june 3)"
1957490771,hate,loveletsgo,"i hate working, especially when the weather is good"
1957491235,sadness,ancientbruises,damn i missed @xsparkage's blogtv  i hope it was funsies?
1957492058,sadness,LucyJuiceNewton,"I'm torn, do I get an extended warranty for my iPhone when mine runs out, or jailbreak? I've already got problems with battery &amp; earpiece"
1957492389,surprise,Miriam_met2xi,Back at work.....too much email in my inbox....
1957492675,sadness,thatlass,friday night is my fav night of the week but now I have to go to stupid dog training classes
1957492899,sadness,EdwardVampire,"@xBellaMariex Hello Bella, why r you going to delete your account..?"
1957493957,sadness,lollbirdsey,@nicolepenney That sucks! I'm going to be doing summer school.  Need to catch up on several units
1957494894,hate,kleyva,Have you ever stepped on a slug by accident? I just did  I hate bugs
1957495122,sadness,DandelionQueen,"Damn, 4got to turn off my alarm so I woke up at 5:45am"
1957495794,sadness,aurocka,I miss Cary and want to drink some chocolate milk with him.
1957496945,happiness,chatterchatbox,@_faeriequeen I just saw the Hamlet update too - excellent news... Never so good as live though
1957497094,sadness,Leemcathy,im ill hate it. seeing the doc at 5 too 10.
1957497342,hate,hypnoticzexy,Shit week all fucking week  off to the gym now with the worst headache.
1957497862,surprise,mimiedejesus,oh men..not in the mood  I'll go home tomorrow..wanna be w/ my family..its my birthday
1957498023,sadness,Sean2theO,@JasonVonBerg thats the crazy part - was for 16:30. but reasons include &quot;full schedule&quot; &amp; &quot;travelling with his daughter&quot;... So. Not. Cool
1957498577,happiness,Disc0Fidget,I can't work twitter on my phone!  we're just in bed thinking of funny stuff from last night! (L) GOOD TIMES!
1957498978,hate,peachylaaa,my eyes are streaming!! i HATE hayfever  it's so bad even my tablets aren't working!
1957499078,surprise,igetthatalot,@TylerHarrell do you really smoke???
1957500585,sadness,crvenk,Approaching the weekend quite quickly and so much more work left to do.
1957500630,fun,alpha1736,@Knightpkf Yay! Thank you.. Feels like ur yelling at us   LOL
1957500831,sadness,gsamzbrownsuga,NOW IM SAD BUT IM NOT GIVING IN FIRST..I DIDNT DO NOTHING!!!!    :**-(
1957501281,sadness,shehulk123,Disturbed. They sold the baby tiger I met in Thailand as an exotic pet. Greedy bastards
1957501764,sadness,thatlass,"and I'm so naughty I cant even take my dog, I have to sit &amp; watch how proper dog owners do it, will Brunos life ever be the same?"
1957501955,surprise,cleslie92,"Ok, ahhh! Last chance to go into school before chemistry exam!!"
1957501970,sadness,A_M_Y_B,"Also, anyone else hayfevery today??? I've only been awake for 40mins and sufferin already"
1957502074,sadness,jasmineadarling,I'm glad that all got cleared up.  I lah you!  Idk why Linda hates me though..
1957502273,sadness,ems_london,@alexandramusic morning Alex hope you will be tweeting lots today as we do miss you when you aren't on here  xx
1957503142,surprise,OhDaffy,Sooo tired i cant believe its already dark outside i didnt even get to see the day
1957503296,love,bdiddy77,I loved johnny carson now I'm going to hate seeing jay leno go  (via @womanschitchat) that's what I was waiting for someone to say!
1957503297,sadness,a2kx,@TheeRealFDHC Sorry to hear that man  He is were the bullshit cant reach him now. My heart goes out to you and your family.
1957503381,love,fabgabo,@diane4president visit si fr joemar dito bataan (frm camiguin) &amp; sum of my ofcmates&amp; i are supposed to meet him this saturday  can't luwas
1957504449,hate,nelia39,@GGSerena boo you didnt answer my text
1957504506,happiness,Rogerlam,@NMaize Lucky Rob... always gettin' the T8's from Emalon
1957504642,fun,mick_the_real1,there are # days of summervac &amp; school comes along just 2 end it &amp; the annual problem of r generation is finding a good way 2 spend it!!
1957504984,love,BeesLikeZeebras,@BK_II It's foggy here
1957505194,surprise,brookedanielle_,@dougiemcfly Aint the UK fans your fav people!?
1957505533,fun,Feather1228,@lesleyroy haha! nice! Have fun doll! Hopefully I'll see ya soon! I miss ur face!
1957506500,sadness,Georgiieee,im cold  i still cant find my hoodie
1957508197,fun,vinithasaira,yummy chocolate cake..wish even i got one for my b'day!!   anybody listening???
1957508224,sadness,vanessabricker,"Um, why arent episodes 1-14 of Lost season 5 on abc?!  Good thing Im going to Vegas in the am to keep me distracted from this tragedy."
1957508406,happiness,gigivsantos,Going back to Manila this evening. All my trips to Cebu are so bitin.
1957508686,love,RebelxRebel,@albamayo...I just posted my First video... A contest entry and my still is terrible too  boo...luv ur videos btw. Xxxrebelrebelxxx
1957509662,sadness,ialejandro,@Kristie999 same. Was going to try warm milk but I'm lactose intolerant  haha.
1957510139,sadness,Frannie_x,Mom has left... again
1957510247,surprise,Alma773,Is up and I can't go to sleep!
1957510555,sadness,nakedxa,chapter 27... probably on monday. i still need more comments.
1957511342,happiness,mattdeceptive,@drewpeacock85 cool dude! yeah i was hoping your rate was still $2.75. lol! yeah not sure when ill mar and par for my birthday dinner.
1957511517,sadness,jhien,"... need retail therapy, bad. AHHH.....gimme money geebus"
1957512592,hate,thisloveisblind,"my mind is racing ... b/c of 4 words he wrote.  I hate him, but I hate her most. ... and I can't keep from falling for him"
1957512669,sadness,kayyyluh,cant sleep  so tired! goodnight... maybe :/
1957513363,sadness,mparaz,"@dtothealex really... I'm an alumnus, and I don't know myself! and we didn't have Macs yet when I was there..."
1957514300,sadness,sirasits,"Back to LA from Las Vagas, Nice Trip , Nice Food ....but lose $100 with Slot Machine..."
1957514387,fun,_shellzbellz,@SplashAdams ill be alright but the whip may not
1957514633,surprise,pyroezra,@bbyowls i cant afford it  go to school here ? !!
1957515026,fun,beezybabyx,@kimberly__joy i feel like red lea now
1957516437,happiness,ChasityBelt,"Morning twitties! Heading to college, just back from the docs, god I'm hungry  streching my ears again today! 10mm ;) payday I love you!"
1957516839,fun,Strachdan,Five o'clock can't come any faster
1957517289,sadness,janellejose,wowowee willie of fortune is just making me depressed  damn love.
1957517844,hate,jayajha,Bluedart takes a shipment all the way before figuring out &quot;No Deliver&quot; and then bring it back! Databases anyone?
1957518106,sadness,somethinglemon,Watching Jimmy F.  delete all his social network profiles  No more Jimmy cyber time.
1957519335,hate,OzSarge,"Just been bitten by SmoothStreaming, it doesn't seem to work for my client's linux users...fan-fricking-tastic"
1957519529,hate,twinklepuff,? MADAYA KA CHRISTIAN. BLEH!!! I HATE U  http://plurk.com/p/wy2yg
1957520168,sadness,realchrissystar,"Desperately wishing I could sleep - But I am too frazzled about my Gma, and can't sleep.. :'( It's really bad tonight  xx"
1957520247,fun,BrewGirl,Planning a road trip down to San Diego- With a detour into Vegas to celebrate my birthday! Too bad it's 7 wks away  I want to go now!
1957521136,fun,chenoa_cutie,@JBFutureboy lucky kid...i so wanna see loserville  pity im in oz....
1957521722,love,youremynextexbf,Friends! Come over and give me a massage  I can't sleep.
1957521826,surprise,pythons,"@FannyAddams Aw you named your car, that's very sweet. I'm sorry to hear that Petey has to go, I hope you find a really posh rollerskate."
1957522267,sadness,haselhurst,No allowed a calculator for this exam despite it containing laths that is impossible to compute in my head.
1957522687,sadness,evenieves,3 hours of sleep and a mild hangover = carelessness and the loss of a brand new ipod pouch
1957523187,sadness,mamaVH,"Wee laddie's been SO upset for about 2 hours. Tried soothing him in bed, nursing, etc. Nope. Up at 3:30am for real food. Blue Clues now."
1957523236,love,kimalba,"@ddlovato july 21st!?? that means at your concert I won't know all the songs.  oh well, yay demi!! &lt;3"
1957523762,happiness,Becca__W,I have been playing skate for two hours. Now i need to get out and actually skate. But it's too late
1957524669,happiness,writepudding,"@mitch_400iso Me too, she was adorable and you could tell the pressure got to her."
1957527906,sadness,madeofmilk,@madeofhoney1 im sorry. i dont wanna cuz of how u act. u just turn right around and ignore me and all that
1957528037,surprise,jeninacastillo,Oh my gosh! My hair is so short! I miss my long hair!
1957528737,sadness,thecraftyninja,Ugh id better get up for work
1957528883,love,UltimateLohan,@sevinnyne6126 Lindsay we are your spanish fansite and we love you www.ultimatelohan.org please reply us  I wish you a good flight &lt;3
1957529390,sadness,Leeceeuh,had my lip pierced for about 30 minutes.  and then it died.
1957529624,sadness,sushmeet,why not everything workout as you planned.
1957530108,sadness,Kyle4Music,aww only 15minutes left of family guy
1957530722,love,UltimateLohan,@sevinnyne6126 Lindsay we are your spanish fansite and we love you www.ultimatelohan.org please reply us  I wish you good luck
1957532522,sadness,usmcwifenicole,I wanted to see the story on ACORN tonight on Glen Beck but I missed it
1957532810,sadness,mrb0nj,Tv arrived but can't play cos have to go to stupid work
1957533499,surprise,SarahMorrison,I almost say &quot;bless you&quot; to a sneezing cat
1957533813,happiness,dshen02,@DaRealSunisaKim There's ding tai Fung here in Sydney aswell...  making me want dumplings...
1957533942,sadness,MrCartersNurse,going to bed...with NO sexy time UGHHH!
1957534006,sadness,Azul_Azul,Sometimes I have a pillow and sometimes I don't
1957534268,sadness,kkimmydaviss,"@kpatthethird FML dad didnt leave me any moneyz, so i have 2 wait till he gets home   call me when you finish work?"
1957534742,hate,basilmcneck,I hate this bit
1957534934,love,VdChiongbian,I miss you sweetie!
1957535325,sadness,KristenODay,I miss Feb 23rd 2008  best night of my whole entire fucking life. I'd rather re-live that night then win $1million.
1957535434,love,GillLeeIn,@AntBoogieWorld Wish you were coming to Australia &amp; New Zealand with the Sticky Tour Ant
1957535446,sadness,ArtRevel,"@harneet @RangitaNandy as a kid, i remember searching with the local video store owner in a godown , got a video tape with fungus badluck"
1957537716,love,mich_and_ge,what a bummer that tomorrow is friday again!
1957538752,love,UltraSub,@IljaCoolen Thanks! Just used a therm to pry it out. Was like concrete! Blood and everything!  He's doing a lot better now. Thank god.
1957538998,surprise,kwinexx,#3breakupwords you have changed
1957539623,sadness,vivac,#freakyfriday Slipped in the shower and fell. Lucky to escape with just a couple of concussions!
1957540034,sadness,profitbaron,Damn I failed in my assassination attempt on Louis  re: http://ff.im/3mrIM
1957540579,sadness,Ippso,@displayspook damn i missed it too
1957540985,sadness,Dreamm,Y AM I STILL AWAKE!!!! SMH.... THIS SUCKS!!!
1957541030,sadness,lancedatuin,is having headache and colds...
1957541294,surprise,manda_was_taken,"@beautifulpyre GRR. we are only allowed gas grills where i live, it sucks."
1957541562,sadness,jasonmumbles,This headache is killing me yet I need to cover some boring police event.
1957543156,hate,sickophantikmnd,This place blows! My UberTwitter isn't functioning here! Had to switch to TB
1957543295,love,xerulean,"Just finished The Village. So in love,could watch it over and over! Wonder why I can't get to sleep tonight"
1957543470,sadness,Mamade2ninos,I'm sooo lost without my car  This is truly depressing. Pregnant people should NEVER be this stressed out!
1957543560,surprise,Tosemy,what's wrong with people? Second break-in at Wallmans tonight
1957544315,sadness,WeirdMeta,@jessiimiica I am like the most saddest person on jtv right now because you are not on
1957544939,sadness,detence,"Heathrow Connect is ï¿½7.40,i thought it was a bargain (express is 15),but then it terminated at Hayes/Harlington and i had to take a bus"
1957544941,love,sydeshow,http://twitpic.com/666gy - My glass is empty. Will someone be a dear and fetch me another?
1957545299,sadness,ELJmcfly,"@brookedanielle_ it just upsets me , becasue like 6 years we have loved them .. and then this happens  imm really uset now x"
1957545936,surprise,MashAnnable,@Phoebo oh poor you  atleast get paid for staying back or?
1957546027,sadness,lover626,Marley and me is the saddest movie ever I never cry in movies but this movie mad me cry
1957546032,surprise,BreeSymone,"@TerrenceJ106 Here! Got a 2JOBs &amp;a degree, but my damn car DIED so @lamborghinibow just made me feel shitty bout not havin a car!"
1957546463,sadness,VeraxDoll,I was looking forward to seeing @PapaRoach in Raleigh (fan for 10 years NB too) but scalpers took the tix and sell them for $200  morons
1957546602,sadness,ashMula,@chasssss they got attacked by the club
1957546773,hate,SparkyMA,Cars been dropped off for service and mot  getting the train home! Hate public transport!!
1957548511,sadness,kobraman88,@xxsteebiexx lol i know i wld like to get a reply from seann william scott but he dont reply  and hes one of my favourite actors
1957548686,sadness,samanthaaharrel,i'm so mad that im going to be missing the maine tomorrow because it takes all effing day to fly to florida
1957549337,love,IvanaE,All of you can have fun tweeting all day while im cleaning hair  LOL
1957549564,sadness,kreativsounds,"Google Wave presentation: http://bit.ly/2ehfov  I'm not very impressed. It's nice, but it's not really for me"
1957549892,sadness,SallyKellaway,Fixed my favourites. $180 and the heels fell off after 4 wears
1957551636,surprise,sarahxkennedy,@Scrambledmegs haha i love surprises! i don't work til sunday tho so i have to wait.
1957552960,love,anambanana,Summer is really ending. It's raining.
1957553456,happiness,RelientTU,This is one of my all-time favorite episodes/quotes from The OfficeUS only   )  http://bit.ly/ARMJ
1957553622,sadness,AlexaRPD,Nice action shot: http://bit.ly/m8zfx   I miss working a pole.
1957553753,sadness,jayajha,I am not going to entertain any request for reducing shipping cost by using registered post instead of courier from now on....
1957553875,surprise,Glock,@wilw wtf pogs are back too?
1957553916,sadness,MLB_ChiVino,Going to miss my roomie @Staycy... We will no longer be roomies starting tomorrow
1957554204,hate,x333xxx,Hydro drive abandoned after three miles
1957554966,sadness,missme211,dreading work tomorrow wish I had one more day off
1957557426,sadness,Yoshimikiosha,@mizzlalabaybii @KEWSBOOGIE im just so lonely right now. maybe SADE GOT ME FEELING LIKE THIS
