tweet_id,sentiment,author,content
1962841232,hate,Turbo_power,Hairdye patch test has just smeared all over my WHITE duvet cover  fucking cunts. &lt;3
1962844003,fun,maimunaibrahim,"@MelissaPan aww yeah, it's more fun revising with others but you get distracted easier &gt;.&lt; yeah I'm tired, revising history"
1962845800,hate,starwood24,anyone have tickets to the mtv movie awards? some guy scammed me
1962854365,hate,skcrosby,this week has been awful.
1962856689,hate,SBeeCreations,Have to keep bumping the mouse so my computer doesn't go to sleep. No Internet access  No files to work on. Slowest Friday eeeeevvveeerrrr
1962866426,hate,kbpicklestein,The new tecas driver license design is ugly
1962870375,hate,MissDavidHenrie,I cant get all my rwitters on my phone this phone sucks
1962877451,fun,ubringmejoi,"@cwjacobs lol, what's wrong? workin right now sowwwy"
1962881206,hate,kristinmoran,completely bummed.  I'm stuck in a ford focus for the weekend.  My car's in the shop.
1962882746,hate,shanamae,@22jenny I hate snood. lol. sorrry  i dont know how people play it!
1962893109,fun,AlexKallai,@JessicaMaley Hmm announcing your summer shifts on facebook...you're cool! hahaha. Mate I think I've got sunstroke  xxx
1962894311,hate,Andrea_Jo,Dont you hate when u take a bite of an apple and its nasty?im a very sad panda now
1962895183,fun,madelyntrouble,Man i wish i could just bathe in my ice-cold sunkist right now.... But then i'd be sticky
1962896921,fun,brianstoys,@geektrooper I know.  I am definitely going to try and see Up this weekend.
1962898043,hate,veronicag123,I don't want to quit my job.
1962910181,hate,cesmusik,@grizzmusic wheres the music mannnn!!?? my inbox is still empty
1962916231,hate,christinasacco,@DR I'm SO jealous- it's pouring right now
1962917162,fun,SunshineBoat,"@blaqberry I know, me too.  I'm hoping since I got him sesame oil, which he loves, that he'll let it slide. *fingers crossed*"
1962919092,hate,Chantaleewaid,I really don't like this weather
1962919980,hate,hockeyisgood,@ep31 well twitter doesn't even work from my phone anymore
1962928259,fun,Marcweezy,Speedbumps suck when u gotta piss!!
1962929449,hate,solipsiae,"@ctrleverything We're off.  I'm sorry. Parents coming in around 10-11, gonna eat with them, then house-hunt in Richardson. RAAAAIN CHEEECK"
1962935176,hate,amysav83,@Don_J think so.. although think i am being ignored! not a good day
1962936678,fun,stinkylink,@pimpstyleo Yeah prbly pickin up songs for SingStar. Haven't checked the last few store updates. And dunno that Cranberries song.
1962941194,hate,vladmech,@LadyLucius Oh eww that is suck!
1962949429,hate,powderkeg,my brother is irritating. and not just bc he takes &amp; wears my clothes without asking. i want to punch him violently for shit he does.
1962953075,hate,jessieC,Friday has a whole different meaning when you have to work Saturday and Sunday
1962956937,hate,insearchofnkotb,Ughhhh...mad as ppl make me some times...I don't like 2 have 2 do yucky thngs  I am NOT cut out 2 deal w HR stuf...ppl's tears kill me!
1962959571,fun,GamingOnly,"On the airport in Philadelphia at the moment, waiting for the plane to leave in about an hour. Just six more hours on a plane"
1962959665,anger,kirstydutoit,im writing an exam on a SATURDAY  that should be illegal  where's my weekend?
1962959695,fun,bellalucia,"@Octo77 staying in, hve June exams 4 docent training class ,need to study  , we hvng zombie movie sunday aftrn, u both shld come over!"
1962973670,hate,BishopZero,"@heartystew Trickery?  No, just exasperation at seeing gay Pride hijacked by a politics bigger and uglier then anything it's meant for"
1962994871,anger,cheesivore,@egheitasean Which denomination? I'm at the library and everything's blocked.
1962996830,anger,niassac,bout to go to work with a wicked sunburn on the chest.
1963000680,hate,CJBeasley,Walmart bails on sponsorship!
1963002211,hate,oh_live,Just realised i am a very angry person in georgia. Too groggy and uncomfortable and i still haven't driven!
1963002597,hate,sah_andriotte,@dougiemcfly me too. shit.
1963004477,hate,WarofArt,My ear are popping.
1963014008,fun,mstwincities,"@Jaggerwerks nooooooooo....u never call me anymore  lol...but, i've been good too...rick ross is in town, might go 2 his show 2nite ;-)"
1963020663,hate,Vampander,Ugh i have boom boom pow stuck in my head and i hate that song
1963038130,hate,BrandySanDiego,FML not having a car is prohibiting finding a job
1963039599,hate,MsMPirate,was so excited to eat the wartermelon i bought the other day and it was terrible and not sweet
1963041063,hate,Cunderwood2002,Booo totally bored!
1963041448,hate,xoCAZZA,@ZRHERO wont work!  and it keeps disconecting my pod.. :@ I officially hate it now.
1963041468,hate,NANCY___,@ColetteThomsonx pure twittering my friends  he's a pure nymph or summmit. I'm FANTABULOUS. miss yeees guys.
1963043958,hate,oohitsmoi,@trentvanegas Oh damn. That really sucks
1963049342,hate,LyndsSmith,I hate going to work on nights that I'm in micro.   At least I get to work with @samaasla!
1963049677,hate,emonicoleee,I need to lay down. Cramps suck asshole.
1963059298,fun,TheBigOh,"@LMWoodhead you have a viable excuse, helping @ravenouspanda move and all. Sorry I couldn't help! I wanted to wear my sexy moving outfit"
1963066457,fun,Tartarus,"Anybody out there having a beer right now? I hate drinking alone. Mrs T is oot  On the other hand, Mrs T is oot"
1963067743,hate,Timo_808,Damn internet jus cut me off!  was bout 2 shoot sum guys eye out  ~*~KANDI~*~
1963072162,hate,cpayan,@happyseaurchin It tells me I'm not a member of the private beta  and I'm not going to just start pretending to assassinate people
1963073212,hate,mjpterodactyls,So freaking tired. I want my sleep pattern to be normal
1963080120,fun,mareepossa,@MysticRose01 awww...on ur way out  Have fun for me toooo!
1963081425,fun,Sophhs,"@riannesketch well, someone told me it's only there for two weeks  i'm going again next week with a friend IN SCHOOL TIME :p ..."
1963086369,hate,rikkijoee,Screw you guys and your prom pictures
1963092235,hate,hushhushdarling,"Stupid jobs, idk what to do."
1963101679,hate,jusjuhi,my new dress looks sort of...horrible   http://twitpic.com/64mdc
1963105475,hate,laura_89,is all alone  sick of doing this assignment! someone do it for me!!!
1963110716,hate,mikeziemer,I HATE when my alarm doesn't go off
1963112566,hate,chrissyimmie,just finished playing mahjong. I lost $38 to Mag and Weisheng!
1963113282,fun,captainkarenn,@natashaaaaaa awlll mann  we should meet up this summa or something!
1963126149,hate,blunaaa,The weather is gross outside. It puts me in a bad mood.
1963126649,anger,iaro,"Wow, I'm really bored... and pissed I left my library card when I had to take the Booky Wook back..."
1963129325,hate,LADollz,"@AmberClare I want too soo bad, I hate missing GUMBO, but I have a shoot tommorrow that I have to be at for 8:30.  So No GUMBO for me...."
1963131227,hate,CRUSOE24,"MAD AS HELL! SOMEONE STOLE MY PINK &amp; BLACK LEAPORD PRINT PUMPS I WANTED TO WEAR TODAY  BUT TO GOD BE THE GLORY, HE'LL BLESS ME ABUNDANTLY"
1963132524,hate,__laurenS,work is depressing the hell out of me  i want someone to fukin come on holiday with me in august
1963133694,fun,pattimontemayor,"@la_maestrada: i agree about tw, me and my cat have been watching full housse, sabrina the teenage witch and sister sister re-runs"
1963137092,fun,leeanne81,M.I.A?PJ?Beasties?Thievery?Volta?Bat4Lashes?BandOfHorses? I enjoy this line-up: http://bit.ly/16lUgX Too bad it's in San Fran
1963144768,hate,Clawdee,"So, again, who wants to loan me some money? Anyone? No  Damn Economy   -kicks it-"
1963152382,hate,TheLastSheikah,"Phone disconnects my internet. Right in the middle of an uber.  Also, first Tweet from inside of Steam."
1963155331,hate,Destiny116,Happy 2 b out of school!!!!!!! People just piss me off sometimes
1963157363,hate,YIRLARUBI,ugh! nothing to do in the valley  Seriously gotta move out of here!!!
1963167091,hate,Aimee_Face,Hating GCSE geography
1963168411,hate,cmfmusic,ooo my goddddd; vodafone trouble. no network
1963168592,hate,letchman,"I started X-Slimmer at eight this morning, it's still going  I hate that it always want's my friggin password."
1963174920,hate,nkotbkickinass,Wow seems like a lifetime since I been in here........never change to talktalk! Home phone n broadband not been workin 4 ova a week now
1963175187,fun,theclarkster,"So tonights TV viewing, BGT or HIGNFY and Reggie Perrin? Wont be tweeting however as  MiniC has hidden iPod"
1963175813,fun,KristineRusch,Everyone's talking about the goodies at #BEA09.  I wanna be there.
1963176613,hate,kendrapearce,does not like ups much today...
1963193889,fun,Cherrim,@cloudconnected I know! D: I finally got my component cables for the PS2 in the other day and instead of playing P3:FES I played OoT.
1963194409,hate,actndance,im trying to put up a pic but it wont work!!!!
1963209654,fun,64Colors,"@drilone no email?   just kidding, it can wait filling out form now... seriously."
1963210177,hate,shadez,@LimeIce you didnt even send me a nice bid  #twpp
1963213660,fun,drogjo,sunniest day in ages and im in bed
1963214275,hate,sannova,I hate tomtom. City traffic sucks
1963217693,hate,BrandiNicolexo,egh blah and boooooooooooo i dunno wanna go to work  HANGOVERS SUCKKKKKK Im a drunk mess!
1963218298,hate,tiffanyiballah,The case for my iPod Touch is literally falling apart.  So junk
1963220900,hate,shellygrrl,is a bit tired. I blame the rain.  http://plurk.com/p/x2jc9
1963268784,fun,hersheybear,STOOOOPIT! STOOOPIT GIRL!  That used to be my bro's rendition of &quot;Stop It girl&quot;.    @retrorewind
1963274871,fun,CaityXtine,Watching Ellen Love her!! then doing the dishes  and tanning ...it's gorgeous out!
1963277008,hate,miguelsolorio,I just ate some burgers from Jack In The Box and im not sure if I want to continue eating burgers
1963293604,fun,sleepytimeninja,Getting ready for a going-away dessert reception for a colleague who's off to grad school.
1963294139,hate,evilmelonlord,I want to get my braces removed sooo bad!!!!
1963295615,hate,electricmarge,I don't want to apply for jobs!!!
1963295998,hate,lexy876,"**i hate my hair hiss tee, I feel like I shuld hang out in the ghetto wid dis style"
1963299539,fun,HappilyBarefoot,Draven's elbow met cement this afternoon  Looks nasty.
1963299853,fun,jordansing,I just had to look up endometriosis. Oy!
1963318973,fun,mzbossy1021,Watching the Krystle vs. Alexis catfights on Youtube.. I miss Dynasty
1963321469,anger,bridgetbean79,@kristanmarie at least you dont have quad parking haha two cars drove by real fast and spashed mud all over me
1963331407,hate,DJEROCKSF1,Delayed flight  San Diego to Las Vegas. Why do delayed flights feel sooooo damn depressing!
1963341215,hate,rsharath,The new resigned cricinfo : http://tinyurl.com/mxlcuvI hate change
1963343627,fun,jujubee818,@liz_pimpmcgee sorry about ur hair salon  *hug* me and haydee can do ur hair again haha JK
1963344507,fun,1_50_1,"@BeautifulMarcy lol nttn much juss mad that its been raining all day, and to add to that i dnt think u following me.."
1963346064,hate,Gansiito,This chair is not comfortable at all
1963346526,hate,lyndann,i have become my mothers slave.
1963350486,hate,PrincessSakura,"sooooooo NOT happy, wattching disney channel....rubbish rubbish rubbishhhhhh, didnt get my jonas 3d poster  the dude wasnt there but im.."
1963350616,hate,leo712,Wating to get my hair cut before prom. It sucks people screaming instead of talking.     Probably going to be wating for another hour  ...
1963353778,hate,vanhalyn,My day on the computer is about to end. Dang. I hate not being allowed on the computer.
1963369509,hate,rsharath,The new resigned cricinfo : http://tinyurl.com/mxlcuv I hate change
1963369998,fun,jenn_02,"pop, idk how to reply to ur tweet from my phone  lol but yeah my bday is in a few days. soooo excited!"
1963371516,hate,leighalexander,@theECA i think that violates my noncompete
1963373155,hate,lil_Anthony,"Not smoking sucks sucks FUCKING SUCKS, I want a cig"
1963375138,hate,rsharath,The new redesigned cricinfo : http://tinyurl.com/mxlcuv I hate change
1963375702,hate,heyycassy,EVERYONE VOTE FOR MILEY CYRUS FOR THE MTV MOVIE AWARDS BECAUSE I CAN'T THAT DOE'T WORK AT ME I'M #FRUSTRADED :@
1963385478,fun,empressjazzy1,@jUjUbEAN0273 lol yea im thinkin bday bash ! but everybodys lame wants to sit in the house instead of qo wit me  lol
1963385538,hate,hello_charlotte,being surrounded by student houses having barbecues and playing shit music is hardly conducive to a good job-applying frame of mind
1963386097,hate,bartonbishop,Headed to Parking Facilities to turn in permit renewal. Not being across from the breakroom means I check snailmail once a month.
1963386412,hate,bella_cullen_4,@Esme_Cullen8 i hate the rain *laughs*. thanks *smiles* i miss her loads i couldnt stop crying before
1963392581,hate,wandaurias,@juicy2009 &amp; I got too much work to do
1963395071,fun,Pawns43,@Dez705 awww Mary I wish I could come but I'm going away 2morrow
1963397473,hate,JiMMiELOVEE,ummm. no it didnt work so i guess im stuck with this uglyonee
1963406969,fun,SxyKiki215,Have to leave twitter alone for the night..last night in Barcelona   back to Philly tomorrow. Hope u all have a great Friday! Muahh!!
1963408939,hate,Koding,@lizacosta Agreed...this time of the year we should change the motto to &quot;The Soggy State&quot;...my backyard looks like a swimming pool
1963413513,fun,riahx,it's friday! trying to find something to do
1963415413,fun,Mcbumrash,@Dougiemcfly  ive got a cold too... It sucks  and u were awesome in ipswitch xD
1963418419,fun,michaelcalle,Waiting for my momma so i can go to Chase and see what the hell they doin with my money. i miss WAMU
1963418557,fun,supernova_star,@BookLoveHer I was really disappointed with the whole &quot;promiscuous girl&quot; thing. congrats on her success but i think wasted talent
1963425102,hate,Xyense,I just told the people that matters the most to me to just leave me alone... I fucked up again.
1963425836,fun,dshep04,@Harley_Dude @helloo_kitty @morninglory well aren't you just absolutely special. Haha special ed. I think I've received no new followers
1963427623,fun,jennuth,"now it's weekend! It's so great!  I saw the rest of Twilight tonight, and i also have read fininsh  Break for know.. Could I do that?"
1963427633,hate,buche06,i got locked out my carrrr  had to call a lock smith. - $35.00
1963451727,hate,mrs_mcsupergirl,"@FreyaLynn damn, for reals? wtf"
1963453137,hate,alisonmrose,Bubbletweet hates me
1963461143,hate,thepurplediva,#BGT  Piers shouldn't have buzzed when the little girls were singing
1963462721,hate,JoAnneRowney,in a bad mood now  annoying when its sunny
1963465869,hate,Kirstyy09xX,@carolinejjordan are you on about BGT im not watching it tonight i cba  my mates where on it on tuesday  xx
1963473872,hate,xkathyxrocksx,@SavingAmalthea that sucks
1963478147,fun,Lizmond,is reminiscing about this time last yr when she was @ the BH2 listening to some awesome music! Shame it can't be repeated
1963478732,hate,xstephngx,@mmsanwar I hate how I won't see you ever again and especially next week because I won't have anyone to go yum cha with
1963479659,fun,Laura_Crane,everyone vote for @mileycyrus for the mtv movie awards coz my comp is mashed up and wont let me vote!  i will somehow!!!!!!
1963484157,fun,VBabinDesign,"@markhoppus Is there going to be a New-Brunswick, Canada Drive? lol I live far far away"
1963486836,hate,AtypicalPsyche,@ coming to work w/ a rag on your head.
1963498716,hate,kirstyrawr,@Fletcherrrr awk thats shit  why isn't she coming?
1963501166,fun,LilTyraBanks,Boooo my 2nd wkend bein 21 n ima b in tha house alone
1963502838,hate,LaurenERL,@marcosrivera08 I am very angry at this information Marcos!!!!!!
1963506791,fun,ristone64,Trying to sell my GM stock
1963509357,hate,Doulamama,"@doudoubebe There are 3 other Drs. in the office and only mine does this  It drives me nuts, especially when it is an appt. for my kids."
1963516547,hate,JustSayErin,"Ugh, i hate waiting in airports. I couldn't find a seat near an outlet either."
1963519108,fun,brittcoop7,"napppinggg, then work 7 - 11"
1963519317,fun,AwesomeKelcie,I wish I could play guitar..... my guitar I got a few christmas`s ago is collecting dust! I need to learn! haha
1963522261,hate,chelseaftw,hates not having money  roll on payday!
1963523594,hate,ChainsawRaven,"@snowgirlsungirl I am sure every office has them. Men and women with no capacity to realize they should SHUT THE UNHOLY FUCK UP, Christ"
1963525231,hate,estep946,Ummm I'm really f*cking annoyed that my computer won't let me get on facebook. every other site known to man--yes-- facebook-- no
1963527825,hate,CaribbeanSun,I've come to the conclusion that lemongrass chicken tastes like lysol -  so much for lunch!
1963528002,hate,wwanderson,dammit - I slept in; now I have even less weekend to enjoy  - off to Azeroth bbl!
1963529146,hate,star13lp,id be happy thats its friday if i didnt have to work tomorrow  blah
1963529607,fun,linarijkhoff,Photo: novusnovendo: EYECANDY + LIVE = like a STRIPCLUB! only he keeps his clothes on  BUT he can take them... http://tumblr.com/x2k1wga72
1963530135,hate,Collette87,"@katecameron2002 Oh same here, can't believe they killed him off!  Hate Stringer now!"
1963531580,fun,richardbiscuit,@Vivienne89 i noo  i went to the zoo instead lol!! ru goin out 2night??? xx
1963543973,hate,LoveAndHearts22,I think I did okay on my Math Test today. I really really really hope I did. If I didn't I swear I will get SO mad at myslef.
1963548913,fun,KyCola,@xraquelx No sleepover tonight
1963562069,fun,jennabeans24,Cleaning out my room and found this... http://yfrog.com/0t2b6j   she took me to 2w2v and insisted on paying for my ticket.
1963562862,anger,leashal,"Grabbing a snack and a drink at chili's, but the power just went out. Before I got my food!"
1963563699,fun,dudeitshimel,getting ready to babysit
1963563964,hate,ariadyne,"cold,so cold fuck!"
1963564442,hate,mvidaure,@RawrEli Aww that sucks
1963565198,hate,spunkysteph,Fkkk at the nurses coughing up my lungs
1963567958,fun,SmithsTix,NEW YORK DOLLS TOMORROW NIGHT @ THE DEPOT CANCELLED   REFUNDS AVAILABLE AT POINT OF PURCHASE.
1963569109,hate,allyd0124,ok so this eye doctor guy is taking forever and i'm sitting in a cold room by myself...what? A jerk!
1963569465,fun,taliits,@tommcfly why you will so little time in rio de janeiro? forgive babelfish!
1963569983,hate,fraserspeirs,@methodphoto I think you need to define what you mean by 'clue'. Won't be at WWDC this year
1963570164,hate,bottledxsun,"@gillian9 Aww, I had one yesterday, they suck"
1963573706,fun,Cashinprops23,Watch Jay Leno tonite!!!  It's his last day as the Tonite Show Host and  Late Nite Leader
1963574394,hate,jpo612,This weather sucksss
1963580660,hate,Dyrnwyn,@kmrasmussen nah. How it sucks to wear a suit and how the temp goes up 10 degrees when someone sits next to you
1963586602,fun,lucyHULLENxo,someones dead on army wives. Dad just laughed and Mum got annoyed with him. I wanna watch Britains Got Talent
1963592079,fun,Bazzaa,"@Big_Jim I so much want to see the screen adaptation of Kick Ass, but once i found out Nick cage was in it, my heart sank"
1963592585,fun,imliamwalsh,@MichelleVo omgggg!! Hawaii!! That's amazing!! I wanna live there
1963600874,hate,mizzdeejaydanja,Musem equaled FAIL!!!!! hall of fucking life was closed cause of construction
1963603623,hate,super__mario,Why are CDs in HMV so overpriced? ï¿½12.99 for @billyraycyrus? I hate having no money
1963606061,hate,letgotoosoon,@tommcfly you didn't come to see the hosts at hilton mr. thomas. we spent lots of money for nothing. that's boring
1963608177,anger,andykant,@playspymaster I want an invite - sick of seeing all these links for people playing and being left out
1963608695,hate,mavinme,"oh no, gotta fillout more paperwork for my new job, daayum, this is going to take a while!"
1963609364,anger,CrazyMegzie,#thingsmummysaid my mummy told me she never wnted to be my mummy ever again  so i live wid my dad i think ?? it all confusing
1963609905,hate,xoxomimi95,depressed; my best friends pissed @ me
1963641405,fun,joelleowusu,OMG that little girl on BGT!!!!!!!!
1963644458,hate,DebbieJay,On the subject of frosty beer - My bloody fridge has conked and my beer is warm
1963645711,fun,_Melissa_4,I want it to be summer. NOW. why is it sprinkling STILL!?!?
1963645883,hate,Sparklyeyes,argggggg car crash tv its just sooooooooo horrible to see her like that  #bgt
1963649184,hate,eymediaprodz,enjoying a fresh mango bubble-tea slush   but still at work
1963650172,hate,kklinker,I hate that place!
1963652095,fun,b0redmel,@kayekayekaye Have you met me? (lol) MY MIDDLE NAME IS CREEPY FGS
1963701531,hate,bigajm,"I hate that you can't edit loose-in-the-tweetisphere tweets, as you always notice spelling mistakes a millisecond after clicking 'update'"
1963703991,hate,msexclusice09,Mad because quiz 5 answer on the BET Ford Fusion sweepstakes are all wrong
1963705894,fun,Tracey_Mac,@StephWBates  if i was closer i would deliver grub to you!
1963707664,hate,STeFF722,Fuck the day flies when u got 3647 things to do and only 8 hours to do it in!!
1963720884,fun,ramrox95,@PlayForKeeps oh my gosh! i know! happend yesterday
1963724755,hate,revmink33,The only thing about preparing 5 sermons in one week is just when you think you are done...you have to prepare the powerpoint slides
1963727607,fun,Brandystrippers,@ShesElectric_ more than youl ever no ! !! ! !!   xxx
1963728657,fun,FruitFlyy18,Man tha mojitos from earlier got me feelin type funny. Hope I don't get sick  http://myloc.me/20DD
1963733051,hate,cycoivan,"Not making good time, fucking Chicago traffic  - Photo: http://bkite.com/07XOi"
1963733110,hate,coolkid212,why does twitter hate me i cant put no photos on my page
1963744098,hate,hannidbA,Well off the clock twitter friends. Sidenote: I hate commuting in heavy rain
1963744251,fun,brentforrest,@martiningram that's a brilliant idea! only one buzz though
1963744960,hate,SQLChicken,@SQLDBA Sorry  I'll make sure to bomb in talk at SSUG next month as penance ;-)
1963748845,fun,GillyWillyWo0,"@GavinHolt awwwh no way, i was well bubblin!"
1963783587,fun,FutureMott,Hav fun at heav y Metal happy hour you guys! In the future @staygangsta accadentally sets it on fire while smoking with @grayblue
1963785733,hate,tenshirei,only gets spam in her college email account now. What a way to rub in graduation.
1963786833,hate,tobesbelike,@djbelle LMAO!I was JUST thinking how I fucking hate @ least 3 people that I'm following...but I haven't unfollowed em' yet. I'm a loon.
1963788929,hate,MaguiB,"Im so angry right now .. today im not doind nothing and all my classmates yes  ,i think i will stay with my friend Mr.Computer .. hope not"
1963792125,hate,weredragon,"had a great time last night, but my eye is burning !!! it hurts bad"
1963792355,hate,bizziefan,"damn it...Margie said she couldn't share the info on who killed Evil Eddy with me   She wanted my info again, gave it to her"
1963792513,fun,NicoleVSanchez,"just back from my youngest's Kindergarten graduation. Grateful my mom saved me, she had a gift for my son, I didn't think of it"
1963809410,fun,hayitsmonica,@acupofjo 1. i dont  2. LMFAO I WONDER.
1963809634,hate,Hellokylies,"im really bored, anthony is doing senior board shit. and im hungry and cold."
1963812762,fun,iloovegreen,"@Craiiiiiig21 @Paola625 sounds like Sonics...which I never had  ...and for the record, I say spicy bred buffalo wings w/ blu cheese &amp; beer"
1963814520,anger,jubs4,@tommcfly Why do you not respond me?
1963820021,fun,KidNovice,@TheRealKream yup
1963820969,fun,_sophiiie,Rice is ready to eat.Off now to watch Comet 2009!The most important music price in germany.Wow n Lisa arrives around 12p.m.  Still 2 hours
1963821104,hate,theLEEZ,i hate the tremors!!!!!! stupid meds.
1963821149,fun,vinylqueen,How is it that my preschoolers can bowl over a hundred when they weigh only 35-40 lbs? Today was there last day for the year.
1963822494,fun,NateB2,@hannahbananalee talk about drool - the Canon EOS 5D Mark 2 is *amazing*.  Too bad it costs $2k...  http://tinyurl.com/63qoz4
1963859530,anger,hooogan,"Big Laptop is too big, so it's time to switch to the Eee.  Bye big guy"
1963859786,fun,mrs_mcsupergirl,i'm going to pig out on ice cream and potato chips
1963860346,hate,Shopaholic410,@mileycyrus my computer is being stupid and wont let me vote  . if i could i would vote for u.
1963869941,hate,Impala_Guy,@19fischi75 dont think me ugly - but tha dumb ass is lookin a lill betta - an he know it!
1963899215,hate,hummingbird604,@WordSpring @TimAyres EEW  Cheese. I hate cheese.
1963906866,hate,kencamp,@SherylBreuker I hate that Costco always costs us so much money
1963942836,hate,amyelainex3,"@jessicagirrl i know fuck my dick  i really wanted to go, but i have to go to some fucking puertorican wedding, damn spanish :/"
1963945425,fun,Music_love,I have just been to see the Jonas Brothers 3D movie with @maze  was funny NO ONE else was there  hahah can't... http://tinyurl.com/magcwo
1963948451,fun,Billie_Anne,@pfchangs I can't direct message you for my free lunch
1963962309,hate,KwlAznKid,@l2ichal2d that's a given bitch cuz ill be there  me &gt; vegas... actually not
1963964975,hate,so_cal_barbie15,texting my friends and being bored...   gosh i hate rain!!
1963967128,hate,__DalekCaan__,"@anniething1 *reads phone book* Hugh Clancy, Hugh Claments...Nope, no Hugh Clap.  Poor Holly, though she'll grab pity votes like a shark."
1963968339,hate,bethanynicole,Ugh..  this sucks.
1963972488,hate,MattsLegacy,@marvelvscapcom oops too late
1963986232,fun,kbyounger,Maaaaaaaaajor headache. It's so gloomy outside!  Just gonna lounge today. Whoopiiiiii.
1963987663,hate,monica_says,lunch was depressing! All the seinors were balling! Really sad.
1963989563,fun,brennanrusnell,Last session of the day  http://twitpic.com/67ezh
1963994985,anger,MaximusZTS,People at work are stressing me out.
1963995951,hate,Damandajoy,Sittin through this boring ass conference call... Then i get to go home n nap *{missin @AndyR3w alot  }*
1963997756,hate,FrAnCeSsE,waiting -&gt; gg is loading ...  annoying!
1964004861,hate,erikaANGEL,@mitchelmusso so cool! if only i could call! my phone won't let me calll the number!
1964009656,hate,WeatherWatch09,good 1km visible shot of TD one shows total decoupling of the low and mid level centers....this system is DEAD!! Waiting for the next one
1964018130,hate,CarlSixsmith,It's car crash tv at it's worst.
1964034674,anger,GingerMandy,@FafsaHelp i don't know what lender it was? yea these people definitely sucked butt toes. NOT friendly or helpful.
1964036660,hate,Frachel,"gawww, why is facebook being so slow?"
1964036871,fun,Cwluc,@NTKilpatrick nope  but the T1i looks super sweet!
1964039049,fun,lmpDJs,@chloestraw  I want to go to the pub. Boooo.
1964041510,hate,mojomoonjo,I made this huge revelation as I was doing the dishes( that everyone left for me) and now I totally forgot it. I hate when that happens.
1964041880,fun,JessicaHHY,on youtube watching taylor on the today show wish i was there !
1964042664,fun,iAmZoraida,@ShawnDotB me to mi sausage
1964049019,fun,mikeradcliffe7,Out with the guys playing 10 pin &amp; doing Mexican! Great combo! My bowling was not so good though  I blame it on my previous broken arm!!
1964049658,fun,twinkiechan,off to Sacto to take babies to kennel
1964085747,anger,picklelizer,Wish my headache/almost migraine would go away!
1964088605,fun,etdibenedetto,Leaving L.A.  but had so much fun!
1964118843,fun,medra36,@shipperz Im alive..lol ooooo  youre not here
1964120303,hate,jufrijumsi,My niece had e-learning yesterday. She used my computer. I had like 2-3 hours of sleep only. I was cranky and I behaved like an ass!
1964142308,fun,dawnya73,have an extra Justin Rutledge ticket for the Mod Club tonight
1964143015,hate,Spook26,"Needs to 'unfollow' some tweeps, its not that I dislike you but I can't keep up with you tweeting literally every 2 minutes! Sorry"
1964144540,hate,Bisma_B,My car might have to be totaled
1964145604,anger,SaintSimmy,"Gah, I sprained my LEFT ankle... Just after I got over the torn ligament for my right foot. Looks like it's back to walking with a cane"
1964147373,hate,jeaninecordera,@FollowActive Oh so nooooowwww youre too busy for me...dam I see how it is! How long we known each other?!?!?
1964148103,hate,lovestars96xx,@simplyvanessa why you never answer me..  wath i say to you
1964148476,hate,marissa_couch,my dads being an ass.....
1964150267,fun,12gaBrowningGal,"@rickblanton Not married any more! Silly man! That was done long ago, you do read my tweets! Barely escaped w/out paying him alimony!"
1964152153,hate,xlil_emmax,ughh feel rubbish
1964152714,hate,claireyfairy1,#bgt What happened Greg.  That was a rubbish follow up.
1964155762,anger,KellieBean7,My throat is on fire
1964163268,hate,Lisaduhh,Work till 6..then dreadful tv shopping cause mine broke
1964163832,hate,CocoaGeek,"@MostTornBrain Agreed, the review process is unfortunately not a very fair one ...   #iphonedev"
1964211217,fun,xdanix1992,@djknucklehead  no water park today? made me jealous looking at that pic
1964211999,fun,lisa_wilkins,I've already been cleaning for over an hour!!! So much more http://twitpic.com/67gzx
1964214216,hate,irishsamom,I have had to yield my computer to the Webkinz Fan Club...
1964215219,hate,niannian,@msmiya127 did your car get towed? Thats what happened to redgie's car last time he went there  another reason why i don't like splashtown
1964216484,hate,josiek4,@Emilee_Marie Wish I could make it too!!! I hate my commute sometimes
1964217532,fun,enliytenme,@LadyStar88 Lol...I am greedy. I'm craving Coldstone again.
1964218496,hate,love_is_a_lie_,I always want to be perfect. Thatï¿½s so hard cause I even know that itï¿½s impossible. ...
1964220909,hate,pixonu,Damn it. Totally gutted I decided not to go out tonight. Roni Size is DJing
1964221859,hate,chrisnemetz,At the art all state. I feel very sick.
1964225710,hate,21seant,I went over the limit for actions per hour for twitter clients.  i hate that limit.
1964227348,hate,BIGGC_,@LittleMissDx it sux ur so it a diff country
1964227836,fun,alexandradunn7,Took a long nap...I feel like I should still be asleep
1964228324,hate,sarahbeery,swoobs and swass.... why the hell is air not on TODAY when I am packing  blech
1964231358,fun,asgard,"Late night fun with friend, and early morning wake ups make Zeb a very grumpy girl"
1964240048,hate,DbbyInDaLoop,@MissNikkiC I kno I kknow ... sigh... been on. but it sux
1964243276,hate,CaitlinGwynne,WORSE FUCKING DAY EVERRRR.   Tonight better make up for today
1964245332,hate,Its_Heather,types too fast for her own good. and has been craving pizza for 2+ wks. GAH i hate not having a job i want pizza!  lmaoz why me?!
1964246823,fun,marauder_bex,So aparently my Out of Sight album sampler cd only has the video on it
1964247206,hate,luckygnahhh,"Ugh, okay I'm going to go shower now  and then shopping with mommy, let's hope I don't pass the fuck out."
