tweet_id,sentiment,author,content
1965435734,fun,finesse360,@devidev im stuck 2  this when my la love turns in2 road rage lol
1965442711,fun,kelsmith,is going to forgo Pub Night with the wife tonight. Tough week for both of us and neither is really up for it. Plus our neighbor died
1965449080,fun,lalalove42,wants to go swimming
1965476607,fun,mavinme,"RIP Attack Attack!  MTV headbangersball? really? and now you are inside the &quot;goth&quot; genre, wow, I'll still be seein you at @warped09 :/"
1965477262,fun,Ell_Bel,"@LeeGazeprophets white pointy shoes haha, and ah you got me excited about the enw drummer  youre mean!"
1965481943,fun,Kamthenikhil,DotA is an addiction...i waste 6-7 hours playing dota
1965496028,fun,JonD7,@joe_g1986 a price drop would be nice  I want another one for a backup/blu-ray player.
1965499230,fun,ceceliafindorff,@xoxo_emily  i wish i was there to hear that!
1965500068,fun,alissamaemusic,"Rehearsal is done  we had SO MUCH FUUN. hide&amp;seek tag and we learned BOMB DANCES , going home and doing hw maybe!"
1965504514,anger,messofadreamer,at famous dave's with my mom. so hungry.
1965505585,fun,dolcelaalaa,@DomCorleone  oh hell yeah lol. im a vegetarian tho but i still cooks the mean =X im a traitor
1965520444,fun,Lovingshirls,Ohhhhh what a line
1965534896,anger,Monica2112,"@maddsie Thanks, none close to me."
1965541670,fun,hakunnamatuna,"@ greengoo: Haha, I don't have any  I have decided to see if making a grilled cheese on a George Foreman would work well..."
1965555190,fun,topwebcomics,"@fifleaona I work in a room in the middle of the office, thus no windows. We call it the programmer cave, I  can only imagine the sky."
1965570494,anger,tisha_f,I am beginning to think sun blcok is a haox.
1965573921,fun,mfonseca77,Yeahhhhhhhhhhhhh friday..and I work tomorrow
1965580603,fun,biznic,I need to look at apartments tomorrow
1965647884,fun,KenDahl4U,@Dannigyrl Fabulous. And I didn't get that pic  Gmail be acting the fool sometimes. Can u DM me it?
1965648320,fun,LadyHawk954,@glennbeck we can't wait to see you too! pls come back to iowa it isn't the same at the theatre
1965649526,fun,Lauraxoxoxox,"Romeo and Juliet were very much in love when they were wed. They honored their vows, and where are they now? they're dead."
1965673873,anger,AdamSchwabe,Just found out my parents are putting down my dog tomorrow morning. Upset
1965677689,fun,Jonotorious,@ReminisceSmith im only on 1800  lol
1965686021,anger,charmincarmin,Apperently ea knows my copy of the sims 3 is not legit and is upset
1965728076,fun,_meagan_nicole_,I think I already regret telling rick I have an xbox... I'm losing him to that and twitter..  you still want it jimbo haha
1965734837,fun,spygirl,Ate huge set of Appetizers. full now
1965742731,fun,pamvhv,@spjwebster wish @njwebster was coming too  I guess we can make time for you though if we have to ;)
1965795413,fun,RosieGaga,"@JadeSkylar - oh, COOL!! D. I'm going to like a bunchh of JB shows this summer... I am so broke now though  haha"
1965796099,anger,yumjessiekaye,FUCK. slept in
1965807237,fun,bluestar1988,The Hangover: That movie is gonna be hilarious. wish i could see it with the crew
1965814223,anger,thezattack,"my sisters fucking pc, just blued screened me"
1965834189,fun,AbdullahB,@ghaliia Mabrook @iamMishal inta wain wil diet wain! @p0ach ma 3indi funoon
1965838657,fun,Blackoutsoilder,OMG Great Day Today Went To A Art Thingy  And Noe I Really Want A Zune HD  And The Bed Part Its Raining  Come Out Mister Sun
1965891379,fun,LauraA22,LauraA22is missing the fun she had with @Sylars_Army at Eclipse 3  #SArmy #SArmy #SArmy
1965893956,fun,BrightlyFalse,Nursing my sick guniea pig back to health  and my cat is being jealous
1965904347,fun,sebby_peek,acsvxdcbgfn soccer now. shall see young phoebe after D: I don't want her dressed up though
1965914745,fun,lonelilly,"Um. Why can't I write smut tonight? I like smut. I want to write smut. Yet, nothing. No smut."
1965930776,fun,dialsoap,@caramp lol you saw where I was going with that...both of my last names are to common nothing special on me
1965959710,fun,DigitalSophia,Writing this paper is a lot harder then i thought . LOL
1965963366,fun,Cimmer,Saw the UCLA bookstore...now convinced that every single major university has a better bookstore than @ASU   Having fun so far!
1965966950,fun,willflowers,I'm at the anime store iat rivercenter going crazy at all the Pokemon stuff. I wish I had money
1965967874,fun,CTZinck,"Was outside playing ball with dogs, now all hot and sweaty"
1965980007,fun,NickyLovesMcFly,@laurabolger Lol what do you mean? I thought you were going to London for it? xD and it is yea  Xx
1965980437,fun,DramatiChick,wishing Ro was feeling better
1965981189,fun,BSBYEN,http://twitpic.com/67x8k - WITH MY FRIENDS WERE IN OUR WORK
1965988154,anger,KittyBoo81,"@PENLDN just got in, gonna go upto bed in a sec, not drunk! I'm disgusted with myself  haha"
1966001568,fun,Ana_26,@susansediqe soooo over ppl telling me they went to the tonite show!!!  Ive had dreams of meeting him  I'm embarrassd of that a lil LOL
1966038607,fun,soulhuntre,"Launching fitness video blog with @kimidreams next week, featuring Polar watches, can't afford @bodybugg 's 6 weeks, video every day!"
1966051151,fun,XavionMGaBBana,"City Dippin iz u fun, so much eye candy out here...I remember y I miss  LOL"
1966068781,fun,Chris_Kwan,I'll probably have better photos up later today. Took some picks with my big camera too. Camera phone = blury camera
1966069141,fun,VonsterInTX,"Dayum, tweets r coming fast, so likely missing a lot.    Plz DM, k?  Oh, is @rod_stewart 4 real?"
1966093934,anger,brianbain,too sick for rigging tomorrow.
1966095613,fun,Sky_Nix,@MariaV_ST vaca!! buuu sigo en el work
1966095757,fun,SassyDiva74,@JammieAdams No you are not having my favorite drink without me  lol
1966109943,fun,Spidersamm,"@staaceeyy weeooow, i feel fat.... i remember when i used to weigh that much  pfffffffffffffffffffffftttttttt long time ago, hahaha"
1966114272,fun,yavizzle,Feeeel like ima die! Now on my way to rainforest.  !! I need a girls spa day ASAP!
1966128728,fun,MommytoBlase,did not get to go see UP!! Oh well ended up going to dinner with Blase and Bridget!
1966162648,fun,beautifulc52,wishing i could go to CaBo tonight
1966163850,fun,punkingirl138,"Oh, but Grease is on VH1! It's almost over, though  http://myloc.me/2215"
1966179371,fun,followDARYLO,On way to grab @DeejaySpider @ airport. Listenin to #thebeat. There's noooooo way @djflipout would play these mashups.... AVH would be
1966190984,fun,RoniChristie,@Beauabroughton shud up! lol my device thing doesn't work
1966196916,fun,AngharadPene,There was no traffic at all on my way home and all traffic lights were green.Im afraidIowe karma a big check
1966206110,anger,MiriiB,UUUUUGH!!! I HATE I MISSED @WAYNEDASTAR INTERVIEW!!! I WASNT AT HOME!!! DARN!!!
1966209836,fun,LeoraNovick,just got sold out from UP
1966212725,fun,DraJackie,joooooooooooooo!!!!!!!!!!!! studying!!!  to be readdy to go to the party!!!   If they let me go!!  jajaja I think yeaahh!!! \m/!!
1966215861,fun,SdotVA,"@DD714 Ahh man, and im off NEXT weekend"
1966219921,fun,DymeDiva23,@BBKwieen all of em! Hahahahaha sry
1966225227,fun,Anthony_y_Tony,@WayneDaStar that's a mess  I'll look for it next week
1966230558,fun,shelanskey,Fun Friday night planned...... Spent at work
1966237909,fun,pinkymomo17,hi from chile!!! It's 9 deg C  winter's coming....cant wait for cali sun.
1966242117,fun,heartsnsparkles,@FenterZ hahaha your gonna beat me again  LOL at james sahal and his &quot;stunnerbum&quot;
1966246334,fun,lojalita,"Bought some little plastic personal wine bottles at Jewel, perfect for rooftop boozin'! Wish I didn't have to wait so long!"
1966252667,fun,Heather_Capuano,@davidaldrich_wx Did you see the color of the sky and how it looks in Philly??  It is yellowish/orangeish/brownish looks scary!!  lol
1966258651,fun,raija13,@Atashas your sister would ! hahah thats so funny !! i thought you liked them
1966266213,fun,imanwilliams,@Anthony_y_Tony I had Pad Thai 3 times last night  ragoons LOL yumb
1966269734,fun,Nikunj_Jha,The nocturnal serendipity... Kashmir is an important means to that end...
1966273796,anger,onthedecline,Sitting in traffic while my car gets rained on. Just washed it on Sunday. Doesn't the weather know this is California?
1966278882,fun,ashleighncox,poker night instead of kate voegele.... i guess it'll do....
1966279114,fun,mrszjbarbar,@LizMyxx okay...just eat cookies &amp;&amp; not share with me lol
1966288117,fun,fatkat309,"a reply from @zackalltimelow would  make my life, he replies usually to the people who call him gay, then he tells them he willblok them"
1966297713,fun,heathermeeker,"@momfluential That turtle on the side of the road just passed you, too."
1966327411,fun,3LittleMonsters,@funkylovin ah mine is never home before 8   I handed off the kids and grabbed the bottle of malibu and a coke..momma getting drinky :para
1966330096,fun,mstwincities,"@shawnsafaridon lol, i've done that one b4  i'm a victim 2 that! lol"
1966334069,fun,shellybelles29,"i want to go out tonight, but i ain't go no money and no one to go with   any takers???"
1966336204,fun,suebrody1,"@pleazurs Woot freaking hoo, tho Mad World isn't doing well on the iTunes top #100 chart."
1966345253,fun,inouf,"the good thing of having a fever is feeling cold, especially in such hot weather. I think I'm hallucinating lol  ."
1966358387,fun,Corij09,@Jonasbrothers friends of mine just meet you today..... I can't wait until it is my turn
1966400948,fun,ashface,they were actually there omg apparently a relative of marc went to my school lol
1966405320,fun,Aella_234,I haven't gone sheesha smoking in a loooong time  Maybe tomorrow? &gt; *starts planning*
1966408694,fun,krystalnichole,@JESS_TRUESDALE lmao! you a mess.  Im gonna be in ATL in a few weeks
1693956727,fun,ohmymae,I'll go now.I'll watch teen nick!
1693957402,fun,stackface,I cannot wait to go to FLORIDA!!
1693957628,fun,ShortiezRevenge,All zombie songs are now dedicated to @HAMMER32  ? http://blip.fm/~5jbib
1693958349,fun,MikeyAllStars,@khodgkin1 Oh! Good idea about putting them on ice cream
1693974979,fun,HHG,@mikebreed There's a reason why they're so cute at times - to prevent you from throwing them overboard when they scream every 2 hrs...
1693976069,fun,Beyy,Can't wait for SYTYCD tour with Ashleighhh &amp; Izzayyy
1693976205,fun,ericamo909,@CeesDope_  ahhhhaaa bangbros.com! psshh nigga its all about onionbooty.com
1693976979,fun,ayemee_em,"aaahhh, showers are great"
1693978045,fun,wirbelwind1111,"omg, I never knew that Wikipedia also lists the shades of colours, it's cool"
1693995083,fun,cheapcheapcheap,@SashaKane I am absolutely craving a brownie with ice cream right now. FedEx some over!
1693995093,fun,Anime81,and these awesome tweeples too!  @xoNessCullenxo @xoJasperHalexo @xoEmmettC35xo @oxTanyaDenaliox @xoEsmeCullenxo
1693995975,fun,LovinBenjamin,@moonfrye LOL and that's why I use my iPod touch
1693995992,fun,PalabricaC,hehe tweet time... bastos talaga chux
1693996800,fun,samanthapangkey,"@DavidArchie if you don't mind, change your profile pic with a picture of you in UK. It'll be fun"
1693997723,fun,TimothyH2O,@DavidArchie Yeahhh you do that lol
1693998122,fun,gingerpickles08,"@RealBillBailey haven't read that book, but heard of it. Feed, spay, love is a great motto for pet owners  although there is more involved"
1693998597,fun,muhanado,@robinmeure &gt; &quot;live Q&amp;A 24/7&quot;... definitely the best part of twitter for me
1694015536,fun,natsuperfly,just watched JONAS. It was funny.
1694015577,fun,sinkingducks,@damohopo Come to Rochester with me and Nikki. Beer and a Hog Roast always helps.
1694015680,fun,Timonearth,@mariekehardy this will make you feel better. Will down a cocktail or 2 in your honour. Now get retorting  http://twitpic.com/4j91r
1694015703,fun,ash677,badminton marathon tonight!  please cooperate feet!
1694032499,fun,sarawang,looking forward to coffee and driving tomorrow. really
1694033631,fun,cartoonmoney,"http://twitpic.com/4j95z - I don't know why, but I LOLd."
1694033663,fun,EvilChick,@merdujapon Really all that? I'll look for it and will report back
1694033898,fun,SuperrSophiiex,Joey's getting a new lizard... This should be fun  x
1694035419,fun,Tabz,@mnoxon The fans have found you!!
1694035916,fun,PEdmund,Watching Dr. Horrible with @Bobwieck. @jenhansen don't be mad!
1694035998,fun,Ms_Kanoe,Weekend is over :\ Hope you all had a great weekend
1694051027,fun,Tabz,Sleepy Tabz is heading to bed.  Fun night! Listened through the next episode of Joss'd!
1694051794,fun,natalieexo,toodaayy!
1694051864,fun,my_Fanbase,@amber_benson Looks like fun doing the Macarena with a live band!
1694052149,fun,breatheitin,"I know what would make me really tired, put me to sleep and I would sleep good!  ...RICE!!! Lmao!"
1694053154,fun,Harishk,@thakkar I knw maan! i was gonna say the same thing. We both would become omelettes and others would become chapathis
1694053377,fun,Aimee326,"@feedmecupcakes I just wanted to say, that you have the best screen name ever. That is all."
1694054375,anger,RBizzzle,finally home for once after a dope ass week
1694054428,fun,KaitlinNPDD10,yeah so Prom Night is now the Craft (good movie)
1694054582,fun,PHOTOluluTV,@hokulii Thanks. End up going to Makino Chaya
1694054593,fun,jedstur,@Airbase woOt!
1694068849,fun,lovelycamille,Kicking like crazy.
1694071079,fun,OUBad,@miss_tattoo Hey girl. I'm a new follower - I think it's awesome you've gotten the chance to get so close to Donnie. Very cool!!
1694071936,fun,eliiiiza,@alivicwil She's so funny!!! I wish she were my grandma
1694072349,fun,shubhamsingal,@alsprincess I break some rules and don't take tension for them  .....
1694072875,fun,bradhawkins87,@xMyLifesAStoryx well uhm i guess u pretty do now dont u? lol but it still sounded good
1694089161,fun,erikaatje,Getting my self a nice cup of tea and turn on some music
1694089573,fun,NintendoWiiAlot,"Zelda Fans!!! pand_i - Zelda: The minnish cap, and a want for more music taste: Zelda = epic  I&amp;#.. http://tinyurl.com/d7jvop"
1694089862,fun,xsteadfastx,@magullo thank you alot
1694090141,fun,Idolfanaddict,Really this time. G'night. I have my new song of the week in the morning!
1694090148,fun,swewing,"Built a mini CDN over the past few days.. only has 3 locations (AU, EU, US) but it has GeoIP - quite fun to meddle with"
1694090670,fun,Lynn__C,at school... can't wait to get  out of here today...get my tattoo at 3
1694090958,fun,cavorting,That's the Birthday Boy's iPod Touch and DSi set-up and sorted. Just to think I would have been happy with a ball + boots at that age!
1694092204,anger,WoW_Modo,@eminem http://twitpic.com/4j585 - Guess I need to get me an iPhone now for sure!!!  It looks bad ass!!
1694107913,fun,dlanijer,"Awake still O_o, breeding for perfect or close to perfect IVs on a pikachu  don't know what that means? Google it or wait for my articles"
1694107923,fun,Iamlegend01,@akmourad Hey what's up? My name is Caleb and I'm your newest follower!!!
1694108115,fun,avantianggia,do some research for my article
1694109367,fun,kimb0lene,Happy Star Wars Day. May the 4th be with you!  Nice that we get a holiday to celebrate  #fb
1694109382,fun,xiape,"@Cody_K Why thank you ver much!  I appreci-fuckin-ate the compliment. I do my level best, you know. Can't let mother down."
1694110480,fun,Jukes,"Cape Town is beautiful! Sun is shining, amazing landscape and everything is &quot;easy going&quot;!"
1694111008,fun,JoshBannister,Dhellohannah5 can you please follow me  i need more followers haha
1694125625,fun,Squarlotte,@Jonasbrothers Cant wait &amp;&amp; Cant wait to see the 3d concert experience (i live in the uk) the was the trailer at the cinema yesterday.
1694127315,fun,ChineseLearn,"@techvideo Hi, I teach some Chinese lessons on youtube... Feel free to have a look  www.youtube.com/ChineseLearn"
1694127716,fun,mnvang,@Enchanted_Doll Yes! I live in Milwaukee and would love to attend a closing talk
1694127994,fun,subs08,lol  Check this video out -- New Minute Maid Commercial http://tinyurl.com/cplt7p
1694128397,fun,LadyKawaii,@johnreppion also thanks for coming and playing the party games! The pics are good
1694143933,fun,davidjdalton,"@robbcox that made me laugh.  Sorry Grets, but you are not going to the Pool Room."
1694144275,fun,katiebisson,@3mr_amr i'm here  haha
1694144460,fun,milanq,"@epicsoul believe it or not, SPOTTED DICK is an english dish   http://tinyurl.com/aq8zg"
1694144685,fun,phiali,@NimbleRareFox wow that's quite a long time for studying  Good luck with the job hunting though.Yes also a Mac user (iMac) this side hehe
1694145686,fun,laijinfong,Design galore! Yayyyyyyy  progress beyond my imagination. Now...to get my flattie to sort out the Internet to send orders out!
1694145769,fun,Little_Pippy,Brian is teaching me soccer!! Lots of fun
1694145945,fun,jkreeftmeijer,@TheAppleInsider I will later today since I have a planning for today
1694162320,fun,Erock808,"@surfnmusicexpo Yup, but what they going do??? He's the Mother Effin Champion!!!! LOL"
1694162358,fun,pernilleklock,"me and my friends are just sitting here and searching for pictures on google   haha, my friend found pictures of her father! haha"
1694163559,fun,greenslipparty,@foxmarta Look forward to seeing the resume!
1694164556,fun,flickstack,@noangelvfc lol  well im gonna totter off. my sister trashed my room coz i wouldn' tlet her on.. i need to go cut her guitar strings
1694182910,fun,NotProfane,"@tynishakeli I like Light out, Walls up &amp; shatter'd the most! Great work, Germany must get to know you asap.."
1694183076,fun,Lord_Kartz,@thunderror U can play as ur avatar (1st person) *or* as his team member (3rd person). Battles implement real-time strategy. AoE style.
1694183257,fun,farzanarasool,@qudsiya was jus so excited t c ur name
1694184414,fun,anoopan,@challiyan wait till england WC t20
1694200442,fun,LadyParadis,@jdpeterson Absolutely
1694200759,fun,Scyranth,@Coybh yep! for a rock station in OKC  check my profile real quick
1694201479,fun,britterina,gahhhh homework. masterchef in half an hour! hahah and the recruits
1694201504,fun,mikeziemer,@AJinYourMouth taking out all my trash   http://twitpic.com/4ja8m
1694201606,fun,RopeMarks,@RopeMarksMuse _what_ did you do?  Let me guess... you skipped sports and bought a new pinkish outfit?
1694201795,fun,joshnorgren,For all you Lord of the Rings fans. You MUST see this 40min fan film that just released. It's awesome!  http://is.gd/wvrx Watch in HD
1694201930,fun,hannah_nasol,Updating my iPod and downloading new songs.
1694204155,fun,Lrodriquez,Just got home from my date omg so much fun im excited
1694204167,fun,lynxneplusultra,finished my capital transactions exam . . . as another monkey climbs down my back. looking forward to being in a glorious mood tomorrow.
1694219317,fun,Krystina712,is starting to get this whole Twitter thing!
1694222737,fun,ITsGEOBetCH,@thatboyBryant dont cry for me! i will see u tomorrow.  muah.
1694222779,fun,britishgirlsoph,"downloading songs while trying to sneak a lil homework in too, which should be my main priority not songs lol"
1694237491,fun,gchelp,SBS 2003 or SBS 2008! Damned if you do and damned if you don't!  Fun times at GCH!
1694237803,fun,HatschePetsu,today Jon Doe plays at the Moho. ia m excited  itï¿½s gonna be funny.. but before i have to carry all the equipment and do the backline
1694238344,fun,Stu_D0gg,@mswilliamsmusic awww shooks  now im gon be all overprotective just incase you start cybercheatin on me lol
1694238912,fun,bmxfan,@mileycyrus http://twitpic.com/4fzo7 - When you'll come in Bulgaria??? You have a great fans here!
1694240040,fun,ddoodm,@tove_liden Thanks for the follow Tove!
1694254888,fun,guittaraxx,"@lexikitty hahaha yes yes, of course  i look after them when you and jack need alone time ;D"
1694255431,fun,xxbubbles336xx,"@tommcfly haha that was good, slightly geeky but funny  x"
1694255797,fun,marielness,"Yogurting. Home from lady Mona's, on the fone w no song from Yoplait. Lookin forward to hrs w @QisWalker tmorrow &amp; rehearsals  Gnight all!"
1694256711,fun,SeaSunSky,@jackoolz anywhere!!! i don't mind...as long as i'm superman and there's good music...all is sweet
1694258562,fun,gepflores,"my brain is gonna explode, a minute from now ) it is full of numbers @-) this should be the cliiimb. :-j i'm climbing the: mt. numbers."
1694258604,fun,zoziekins,@tommcfly You're getting new fans all the time. I wasn't one until November
1694272890,fun,alyne_,"@littletiara aha i bet they are cute,should we wear our nu **at  the same time so  i cn show you mine,u cn show me yours"
1694273078,fun,wlwarriorsuzie,@BenFordham Thats Not a Golf Buggy LOL it's a Australia Zoo Buggy The staff use it to get around and give certain patrons a life
1694273646,fun,jbfeldis,"@dangriffey In France it was last Friday and also the coming one, we are working"
1694275467,fun,Cichutko,"@neilhimself Look at all this feedback!  You should do it more often, seriously  The crazier the topic, the better."
1694292932,fun,nanalipzz89,@JONGIRL79 that would be awesome  lol
1694293816,fun,violetbakes,"Rachel Allens date bars, so easy to make   http://twitpic.com/4jas7"
1694309845,fun,maxnmebeads,I've listed lots of new beads on eBay!
1694309873,fun,AnaShibaeva,going to look in the refrigerator for a taste snack to eat
1694310943,fun,kaala,Back from x-men origins . Was surprisingly good
1694311030,fun,TaneshaD,In a Drill Sergeant's voice: everybody wake the fuck UP!!! *flicks on everyone's lights* it's 500 est rise and shine beetches!! Lol JK
1694312248,fun,sabilrd,@kameliamohamad LoL. I don't even know what intezone-football-competition means... Good luck
1694312273,fun,Kelly__Turner,@FiiFiiii ahahahaha you love Twilight don't liee!!!  and we all know I love Robert Pattinson!!
1694312532,fun,HibaNick,just cos i dont have an ipod touch yet - doesn't mean i can't look at some apps! they're sooo cool.  twittering in school? awesome!
1694312814,fun,TroyG80,@BrisvegasLukass yes I do! I'll try posting some pics when I can
1694313527,fun,imnogeek,i guess i'll do both since i cant really decide which one to choose
1694313535,fun,c1air3,"@jamiewhincup Awesome effort this w/e,even if u didnt win.Good luck at Tassie"
1694327735,fun,sparkedd,@threalmiarose hey mia!  totally adore your music.  when will your cd be out?
1694327790,fun,madsdeguzman,"@bratinella, @carambs - muji  yipee. is anybody coming here? i can send them over hahaha. but can somebody bring JT's BSG disks? haha"
1694327901,fun,psychodwarf,"@NikkiPilkington You seem nice, you're generous and you know your stuff"
1694329820,fun,yasminfarah,has a face mask on. hehe
1694331458,fun,swayswaybaby,@heykt haha who thought that?
1694331786,fun,Surferdreams,@OfficalJonasBro just watched it on youtube and its hilarious. i laughed trough it.. seriously guys so funny.. greetings from Germany...
1694347152,fun,PaulHarriott,"@piginthepoke  Lol  grey skies as far as the eye can see, which is about 20 yards"
1694349124,fun,Emmmaa___,@torilovesbradie no probs(: and yeah im still sick. no school today  lol. feel really crap but thats because im dancing lol . thanks
1694349250,fun,missBrieee,"Insomnia at its finest. Go to bed at 11:30, fully awake at 2. Grrr. Anyone want to call mee?"
1694349705,fun,RClapham,Omg! Star Wars Day!  May the fourth be with you everyone  This calls for me to watch at least 1 film tonight.
1694364028,fun,ayanami136,@taylorswift13 heLLo tayLor.. just wanna say i've aLready voted 4 u i think 5 times..haha
1694364172,fun,Apziie_xo,@Punisher5463 You Got Twitter! Yayy  xxx
1694364439,fun,DrJenna,I'm eating egg-whites right out of the pan
1694366004,fun,chaserandkevin,@RubixSquare Think of getting a job this way - only another 50 years now until you can retire  or the otherway (my way) 50 years of fun!!!
1694366589,fun,stephenhaunts,I think today I shall listen to some Gary Numan before starting some remixes
1694367116,fun,rgesthuizen,"@helenotway yes, it will finish at 7:30 tonight. Still the food has been great as has been the discussion"
1694381799,anger,nibby01,@paulmoxham everything is your fault moxy...everything.   x
1694382330,fun,snecko,@sparklingshoes yeah it's my friends 18th today as well ^^ it's always like a running joke we have
1694382457,anger,greenappleseeds,finally getting sleepy right when the sky brightens ... figures! G'nimorning
1694382538,fun,kenny277,Official whine-tweet for today. Nothing specified
1694384688,fun,timisiytangco,@beijingboyce  I am seriously contemplating timing my next trip home to catch his next fight. They show it in cinemas. Live! With beer!
1694384757,fun,cjxtin,im home!  videoke at Funtime.. yey! got loads of tickets! nyahahaha!
1694384934,fun,BlondMobile,@itamarw #momoTLV is always good  IVA will have a special price for  #momoTLV guests..
1694399902,fun,lankysanchez,"Ha! Just noticed it's Star Wars day! May the 4th be with you, always"
1694400338,fun,adsxoxo,@Midad This weekend? Haha yeah I'm free  Oh is Satish sharing with us too? Oh and which day? Friday or sat?
1694400414,fun,KezzyLogic,Hope you all have a great Bank Holiday Monday!
1694402752,fun,whitelight007,hey thanks for the follow @freakgoddess ..
1694402903,fun,missBrieee,"@ghostallday lol I like raawrrrr. Cuz I'm a vicious tiger. Rawwwwrrrr, grrrrr.  lol"
1694403229,fun,blackbirdcorner,@LeelooDogBlog it means that you are now FAMOUS. Congrats!
1694418938,fun,NinoMartin,cooking with my dad  having lots of fun in the kitchen together
1694419055,fun,divxdownloads,Download movie  &quot;Jackass 3&quot; http://tinyurl.com/caotku cool #movie
1694419700,fun,skyebokany,When will you be saying &quot; hello there NEW ZEALAND &quot;  haha @taylorswift13
1694420097,fun,stephanietokona,"@ejoleski but i do emily ahahha you scare me, so it would work"
1694420643,fun,ComedyQueen,@keza34 lol fine by me  long as its not the scary dude its all good
1694421033,fun,selenailic,@DavidGuetta_EN  we're waiting you here in Belgrade!! Can't wait!!
1694437556,fun,razsolo,Is looking forward to a yummy dinner with mizz Kate jones this evening!
1694437619,fun,ffifah,"Is at coffee bean, met Dean"
1694437786,fun,Chaos33176,"@djcamilo classics are timeless...dont believe me, check youtube, google, etc. Numbers dont lie &amp; i actually performed it last night,"
1694438057,fun,thebeanboy23,Morning y'all. Looking forward to a nice BBQ today. Can everyone follow @RebeccaMasters please?
1694438474,fun,charmbreezy,@wulffboy I'll give u an icecream ?
1694439400,fun,Shanniee,@DannyjClayton star wars ............ is gay BOO??? i wanna do your job HAND IT OVER  u can act as me at my high school   LOL
1694440193,fun,mversion,@JonoH Geez... it's like I bribed you for a follow back
1694455207,fun,mightymooo,listening to those litle hyperbirdies terrorizing the world since 4.30! lets cook em
1694455429,fun,Natalia_Bella,"@igzzie Easy, I'm trying to learn   Serious and normal....two new words for me ;)"
1694456372,fun,pinkedgloss,"@hailoluna well, SNL is an acquired taste/ you're not listening properly. HAHA munching on walkers- cheese&amp;onions nw"
1694456538,fun,i_john,@larasati Uh?Your US iTMS credit is loaded by your friend?That's really nice  I wonder when any of my friends do the same for me.Hahaha.
1694457193,fun,Jessg85,oh that was good cake
1694473491,fun,emilylouisemei,"uft im tutoring the lil sis  shes so cute, even though shes an eighth grader :p"
1694473495,fun,chernwei,@unpolishedgem I love avocado shakes!  Especially so when blended with gula melaka and a touch of santan... noice
1694473882,fun,amykfizzle,Haha Happy Star Wars Day!  &quot;May the 4th be with you&quot; - clever
1694473982,fun,AnnGentile,"Yaaawwwnnn.....Heading out to the gym, then off to work. Happy Monday."
1694474186,fun,Ganimede,Morning world. Hello Bank Holiday! Cold and grey and rainy here. Feel like colouring thanks to @slammerkinbabe so might do that this am
1694474922,fun,bec_roberts,@doast fantastic.... pick up a hooker for me
1694474939,fun,aneesaaziz,sky diving was aaaaaawwwesome!!!! kinda bored now though
1694475686,fun,riversideboy,@lauramorris1983 good luck with it..Do well!! My best wishes are with you!
1694476651,fun,beccadaisical,Happy Star Wars Day! May the Fourth be with you.
1694493355,fun,CallumMcK,eating Nesquick cereal - 1st time since i was like 10 - good times
1694493382,fun,Dutchrudder,"@fudgecrumpet mines early nov,,,, will go through it 2 gether buddy!!! Man power"
1694493540,fun,feriel_irwin,"@DHughesy good job at the logies this year. Hell funny, and you're right about the baggin the logies tradition... so very Aussie!"
1694494799,fun,wolfcat,@awrd but it is a good one
1694510231,fun,harisn,@AdeelAhmad Rofl u did?  Hahaha! Lemme tell Salman Munir =P =P
1694510508,fun,lessthan140,@abledragon The geek in me won.  I am building my own photoblog theme...
1694510608,fun,osnujo,Good morning!!!! Yes is 5:57am
1694511448,fun,sylvied,@lezzles : heheï¿½I bet you have never looked back!  3 weeks is a long school trip!
1694513475,fun,chicchetta,@taylorswift13 the video on myspace is so funny...u run a lot hahaha i voted
1694530352,fun,fadedcitylights,"@weareinvincible THIS CALLS FOR A HIGH FIVE!  (Don't miss, hotshot xD)"
1694530598,fun,svengroenberg,is eating a delicious cheese-bread  (much batter than ANY  Bagle)
1694532291,fun,Tigerlily_Manj,lm @ TGI Fridays on a Monday.. Hee hee!
1694533350,fun,NewRN99,is getting ready to start the work week...work 2 off 3 then work 3 more. It's not bad  Have a great one everybody!!
1694549479,anger,mitchyy,is downloading new fonts . again  http://plurk.com/p/rplkr
1694550086,fun,nathanryder,@CyranDorman Woot! I have created something inspirational! ;) Look forward to seeing more of your writings
1694550925,fun,jamese,"@NZNewsboy damn straight you know what the game is, and if you've heard the tracks you'll know why I've been rocking out"
1694551225,fun,Rexanne,Had to play one more and share the vibe of this song. Something about it jus' brings out the feel good.   Ta... ? http://blip.fm/~5jh0u
1694551368,fun,iCarluccio,"@hypnoticzexy Ooooh, so you're the dream husband. lol =D I saw Stranthorpe on a map today and thought thought of dear Shea! lol"
1694551987,fun,nofont,"@vectorfunk Presentation went well  Yes, I also met a buch of cool people. Checked your portfolio, nice work/details in the projects."
1694567570,anger,farhanaJ,"So, what's so great bout your so called 'wonderful love life'?  For god sake, W-A-T-E-V-A!"
1694567648,fun,Bae808,"Mahalo  great show! @CollieBuddz  aloha, thx for makin it out to Kauai, we enjoyed it!  Safe trip"
1694567862,fun,bakeddd,"@areyoumee yeaaaah lol, i'm just insane"
